"site_ID","lat","long","distance_to_chemfab","bearing","dataset","sample_date","sample_collection","PFOA","bearing_cat","aspect","slope","difference","slope_direction"
"181",42.91579163,-73.21148052,3146.329317,87.26746845,"DEC_dt_1",2017-01-20,"POET Influent",130,3,6,1.69406235218048,3,"NA"
"181",42.91579163,-73.21148052,3146.329317,87.26746845,"DEC_dt_1",2020-01-15,"POET Influent",110,3,6,1.69406235218048,3,"NA"
"182",42.91636595,-73.21061266,3219.441278,86.07392977,"DEC_dt_1",2017-02-24,"POET Influent",110,3,6,2.35009837150574,3,"NA"
"182",42.91636595,-73.21061266,3219.441278,86.07392977,"DEC_dt_1",2017-01-12,"POET Influent",99,3,6,2.35009837150574,3,"NA"
"182",42.91636595,-73.21061266,3219.441278,86.07392977,"DEC_dt_1",2016-10-12,"POET Influent",110,3,6,2.35009837150574,3,"NA"
"182",42.91636595,-73.21061266,3219.441278,86.07392977,"DEC_dt_1",2016-06-01,"Raw",111,3,6,2.35009837150574,3,"NA"
"182",42.91636595,-73.21061266,3219.441278,86.07392977,"DEC_dt_1",2018-05-31,"POET Influent",140,3,6,2.35009837150574,3,"NA"
"182",42.91636595,-73.21061266,3219.441278,86.07392977,"DEC_dt_1",2016-11-14,"POET Influent",100,3,6,2.35009837150574,3,"NA"
"183",42.9170403,-73.21123995,3172.624987,84.50391689,"DEC_dt_1",2017-10-27,"POET Influent",79,3,6,1.85054492950439,3,"NA"
"183",42.9170403,-73.21123995,3172.624987,84.50391689,"DEC_dt_1",2016-07-29,"POET Influent",56,3,6,1.85054492950439,3,"NA"
"183",42.9170403,-73.21123995,3172.624987,84.50391689,"DEC_dt_1",2018-07-25,"POET Influent",68,3,6,1.85054492950439,3,"NA"
"183",42.9170403,-73.21123995,3172.624987,84.50391689,"DEC_dt_1",2016-06-24,"POET Influent",68,3,6,1.85054492950439,3,"NA"
"183",42.9170403,-73.21123995,3172.624987,84.50391689,"DEC_dt_1",2016-10-26,"POET Influent",68,3,6,1.85054492950439,3,"NA"
"183",42.9170403,-73.21123995,3172.624987,84.50391689,"DEC_dt_1",2016-05-03,"Raw",67.3,3,6,1.85054492950439,3,"NA"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2016-08-01,"POET Influent",68,3,7,2.18239521980286,4,"Towards"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2019-08-21,"POET Influent",110,3,7,2.18239521980286,4,"Towards"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2016-06-29,"POET Influent",87,3,7,2.18239521980286,4,"Towards"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2018-07-16,"POET Influent",110,3,7,2.18239521980286,4,"Towards"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2016-05-03,"Raw",91.5,3,7,2.18239521980286,4,"Towards"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2017-10-05,"POET Influent",90,3,7,2.18239521980286,4,"Towards"
"184",42.91697917,-73.21247899,3071.229356,84.44453745,"DEC_dt_1",2016-09-19,"POET Influent",62,3,7,2.18239521980286,4,"Towards"
"185",42.91788972,-73.20992412,3287.529592,82.88928836,"DEC_dt_1",2016-06-24,"POET Influent",190,3,7,3.46519923210144,4,"Towards"
"185",42.91788972,-73.20992412,3287.529592,82.88928836,"DEC_dt_1",2016-07-29,"POET Influent",150,3,7,3.46519923210144,4,"Towards"
"185",42.91788972,-73.20992412,3287.529592,82.88928836,"DEC_dt_1",2016-08-30,"POET Influent",180,3,7,3.46519923210144,4,"Towards"
"185",42.91788972,-73.20992412,3287.529592,82.88928836,"DEC_dt_1",2018-07-16,"POET Influent",160,3,7,3.46519923210144,4,"Towards"
"185",42.91788972,-73.20992412,3287.529592,82.88928836,"DEC_dt_1",2017-10-27,"POET Influent",160,3,7,3.46519923210144,4,"Towards"
"185",42.91788972,-73.20992412,3287.529592,82.88928836,"DEC_dt_1",2016-04-14,"Raw",180,3,7,3.46519923210144,4,"Towards"
"186",42.92247764,-73.20886521,3458.732938,73.87073549,"DEC_dt_1",2016-10-14,"POET Influent",27,3,7,1.92494285106659,4,"Towards"
"186",42.92247764,-73.20886521,3458.732938,73.87073549,"DEC_dt_1",2016-05-02,"Raw",29.6,3,7,1.92494285106659,4,"Towards"
"186",42.92247764,-73.20886521,3458.732938,73.87073549,"DEC_dt_1",2016-09-09,"POET Influent",22,3,7,1.92494285106659,4,"Towards"
"186",42.92247764,-73.20886521,3458.732938,73.87073549,"DEC_dt_1",2018-06-07,"POET Influent",50,3,7,1.92494285106659,4,"Towards"
"186",42.92247764,-73.20886521,3458.732938,73.87073549,"DEC_dt_1",2017-05-24,"POET Influent",40,3,7,1.92494285106659,4,"Towards"
"1861",42.93895448,-73.23170605,3047.715439,23.47986581,"DEC_dt_1",2021-04-22,"Raw",0,2,4,1.42026817798615,2,"NA"
"1861",42.93895448,-73.23170605,3047.715439,23.47986581,"DEC_dt_1",2022-12-29,"Raw",0,2,4,1.42026817798615,2,"NA"
"1861",42.93895448,-73.23170605,3047.715439,23.47986581,"DEC_dt_1",2023-05-10,"Raw",0,2,4,1.42026817798615,2,"NA"
"1861",42.93895448,-73.23170605,3047.715439,23.47986581,"DEC_dt_1",2023-10-19,"Raw",0,2,4,1.42026817798615,2,"NA"
"1861",42.93895448,-73.23170605,3047.715439,23.47986581,"DEC_dt_1",2021-12-17,"Raw",0,2,4,1.42026817798615,2,"NA"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2017-10-05,"POET Influent",87,3,7,2.26055073738098,4,"Towards"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2018-07-16,"POET Influent",98,3,7,2.26055073738098,4,"Towards"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2019-08-21,"POET Influent",92,3,7,2.26055073738098,4,"Towards"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2016-06-29,"POET Influent",73,3,7,2.26055073738098,4,"Towards"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2016-09-19,"POET Influent",80,3,7,2.26055073738098,4,"Towards"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2016-08-01,"POET Influent",76,3,7,2.26055073738098,4,"Towards"
"187",42.91814905,-73.2111095,3194.185383,82.08368711,"DEC_dt_1",2016-05-03,"Raw",79.3,3,7,2.26055073738098,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2022-12-09,"influent",17,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2021-12-10,"POET Influent",70,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2023-03-21,"influent",32,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2023-12-21,"POET Influent",31,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2023-09-05,"POET Influent",52,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2021-09-02,"POET Influent",41,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2022-03-15,"POET Influent",66,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2022-09-22,"influent",63,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2023-06-16,"POET Influent",48,3,7,6.1760048866272,4,"Towards"
"1871",42.926104,-73.174147,6313.88184,77.65442936,"DEC_dt_1",2024-02-29,"POET Influent",58,3,7,6.1760048866272,4,"Towards"
"1872",42.935921,-73.19911755,4757.827686,58.21326981,"DEC_dt_1",2021-04-22,"Raw",3.7,2,6,4.52811908721924,4,"Towards"
"1872",42.935921,-73.19911755,4757.827686,58.21326981,"DEC_dt_1",2023-04-17,"Raw",5.9,2,6,4.52811908721924,4,"Towards"
"1872",42.935921,-73.19911755,4757.827686,58.21326981,"DEC_dt_1",2022-11-08,"Raw",3.5,2,6,4.52811908721924,4,"Towards"
"1872",42.935921,-73.19911755,4757.827686,58.21326981,"DEC_dt_1",2021-11-18,"Raw",7,2,6,4.52811908721924,4,"Towards"
"1872",42.935921,-73.19911755,4757.827686,58.21326981,"DEC_dt_1",2022-04-21,"Raw",5.8,2,6,4.52811908721924,4,"Towards"
"188",42.91917615,-73.2117046,3160.421933,79.67699325,"DEC_dt_1",2016-10-28,"POET Influent",110,3,7,3.49504423141479,4,"Towards"
"188",42.91917615,-73.2117046,3160.421933,79.67699325,"DEC_dt_1",2016-09-19,"POET Influent",80,3,7,3.49504423141479,4,"Towards"
"188",42.91917615,-73.2117046,3160.421933,79.67699325,"DEC_dt_1",2016-06-01,"Raw",110,3,7,3.49504423141479,4,"Towards"
"188",42.91917615,-73.2117046,3160.421933,79.67699325,"DEC_dt_1",2017-11-30,"POET Influent",120,3,7,3.49504423141479,4,"Towards"
"188",42.91917615,-73.2117046,3160.421933,79.67699325,"DEC_dt_1",2018-07-16,"POET Influent",100,3,7,3.49504423141479,4,"Towards"
"188",42.91917615,-73.2117046,3160.421933,79.67699325,"DEC_dt_1",2016-07-21,"POET Influent",93,3,7,3.49504423141479,4,"Towards"
"1880",42.9334631,-73.19167441,5182.974592,64.66177079,"DEC_dt_1",2021-10-21,"Raw",0,2,6,5.69749212265015,4,"Towards"
"1880",42.9334631,-73.19167441,5182.974592,64.66177079,"DEC_dt_1",2023-10-20,"Raw",0,2,6,5.69749212265015,4,"Towards"
"1880",42.9334631,-73.19167441,5182.974592,64.66177079,"DEC_dt_1",2021-04-28,"Raw",0,2,6,5.69749212265015,4,"Towards"
"1880",42.9334631,-73.19167441,5182.974592,64.66177079,"DEC_dt_1",2022-04-25,"Raw",0,2,6,5.69749212265015,4,"Towards"
"1880",42.9334631,-73.19167441,5182.974592,64.66177079,"DEC_dt_1",2022-11-08,"Raw",0,2,6,5.69749212265015,4,"Towards"
"1880",42.9334631,-73.19167441,5182.974592,64.66177079,"DEC_dt_1",2023-05-01,"Raw",0,2,6,5.69749212265015,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2018-01-23,"POET Influent",38,3,7,2.71494770050049,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2017-01-11,"POET Influent",32,3,7,2.71494770050049,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2019-12-19,"POET Influent",26,3,7,2.71494770050049,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2016-12-06,"POET Influent",32,3,7,2.71494770050049,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2016-10-25,"POET Influent",32,3,7,2.71494770050049,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2016-07-28,"Raw",41.8,3,7,2.71494770050049,4,"Towards"
"189",42.91873322,-73.21002785,3289.447071,81.07870101,"DEC_dt_1",2018-11-20,"POET Influent",31,3,7,2.71494770050049,4,"Towards"
"19",42.91714266,-73.24499951,470.4044777,18.48117756,"DEC_dt_1",2016-05-10,"POET Influent",69,1,7,10.1583061218262,6,"NA"
"19",42.91714266,-73.24499951,470.4044777,18.48117756,"DEC_dt_1",2017-09-15,"POET Influent",120,1,7,10.1583061218262,6,"NA"
"19",42.91714266,-73.24499951,470.4044777,18.48117756,"DEC_dt_1",2016-07-08,"POET Influent",120,1,7,10.1583061218262,6,"NA"
"19",42.91714266,-73.24499951,470.4044777,18.48117756,"DEC_dt_1",2016-03-01,"Raw",82.6,1,7,10.1583061218262,6,"NA"
"19",42.91714266,-73.24499951,470.4044777,18.48117756,"DEC_dt_1",2016-03-25,"POET Influent",82,1,7,10.1583061218262,6,"NA"
"190",42.919469,-73.21091594,3228.935481,79.27383663,"DEC_dt_1",2016-10-04,"POET Influent",57,3,7,2.87564921379089,4,"Towards"
"190",42.919469,-73.21091594,3228.935481,79.27383663,"DEC_dt_1",2018-01-25,"POET Influent",100,3,7,2.87564921379089,4,"Towards"
"190",42.919469,-73.21091594,3228.935481,79.27383663,"DEC_dt_1",2018-08-10,"POET Influent",110,3,7,2.87564921379089,4,"Towards"
"190",42.919469,-73.21091594,3228.935481,79.27383663,"DEC_dt_1",2016-06-01,"Raw",88.9,3,7,2.87564921379089,4,"Towards"
"190",42.919469,-73.21091594,3228.935481,79.27383663,"DEC_dt_1",2016-07-22,"POET Influent",76,3,7,2.87564921379089,4,"Towards"
"190",42.919469,-73.21091594,3228.935481,79.27383663,"DEC_dt_1",2016-11-14,"POET Influent",110,3,7,2.87564921379089,4,"Towards"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2018-11-20,"POET Influent",77,3,8,0.809877574443817,5,"NA"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2017-03-24,"POET Influent",54,3,8,0.809877574443817,5,"NA"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2017-02-23,"POET Influent",48,3,8,0.809877574443817,5,"NA"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2018-11-20,"Raw",81,3,8,0.809877574443817,5,"NA"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2018-05-31,"POET Influent",66,3,8,0.809877574443817,5,"NA"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2016-10-06,"Raw",43.1,3,8,0.809877574443817,5,"NA"
"191",42.92043021,-73.20968883,3345.42408,77.64435586,"DEC_dt_1",2017-01-20,"POET Influent",53,3,8,0.809877574443817,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2019-08-21,"POET Influent",42,3,8,1.25084698200226,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2016-11-09,"POET Influent",35,3,8,1.25084698200226,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2018-01-23,"POET Influent",42,3,8,1.25084698200226,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2016-07-28,"POET Influent",56,3,8,1.25084698200226,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2016-06-24,"POET Influent",55,3,8,1.25084698200226,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2018-07-16,"POET Influent",53,3,8,1.25084698200226,5,"NA"
"192",42.92119095,-73.21023527,3317.887688,75.89410497,"DEC_dt_1",2016-04-19,"Raw",46.6,3,8,1.25084698200226,5,"NA"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2017-10-16,"Raw",12.8,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2021-05-18,"Raw",9.3,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2017-04-10,"Raw",10.3,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2016-06-07,"Raw",7.57,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2019-04-16,"Raw",18.5,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2018-04-30,"Raw",12.8,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2019-12-19,"Raw",11,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2016-09-27,"Raw",8.74,3,7,1.95924139022827,4,"Towards"
"193",42.92171967,-73.21090068,3277.52538,74.54383546,"DEC_dt_1",2018-10-22,"Raw",12.7,3,7,1.95924139022827,4,"Towards"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2018-10-22,"Raw",0,3,8,3.85946798324585,5,"NA"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2019-12-20,"Raw",0,3,8,3.85946798324585,5,"NA"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2018-05-01,"Raw",0,3,8,3.85946798324585,5,"NA"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2016-09-30,"Raw",0,3,8,3.85946798324585,5,"NA"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2017-04-10,"Raw",0,3,8,3.85946798324585,5,"NA"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2019-04-16,"Raw",0,3,8,3.85946798324585,5,"NA"
"194",42.92281461,-73.21105406,3295.074487,72.23994102,"DEC_dt_1",2017-10-16,"Raw",0,3,8,3.85946798324585,5,"NA"
"1942",42.93304336,-73.18968468,5314.895941,65.92950337,"DEC_dt_1",2021-06-03,"Raw",0,2,5,3.58507227897644,3,"NA"
"1942",42.93304336,-73.18968468,5314.895941,65.92950337,"DEC_dt_1",2022-04-25,"Raw",0,2,5,3.58507227897644,3,"NA"
"1942",42.93304336,-73.18968468,5314.895941,65.92950337,"DEC_dt_1",2021-10-21,"Raw",2.2,2,5,3.58507227897644,3,"NA"
"1942",42.93304336,-73.18968468,5314.895941,65.92950337,"DEC_dt_1",2023-05-01,"Raw",2,2,5,3.58507227897644,3,"NA"
"1942",42.93304336,-73.18968468,5314.895941,65.92950337,"DEC_dt_1",2022-11-08,"Raw",0,2,5,3.58507227897644,3,"NA"
"1943",42.93043544,-73.20931005,3736.471393,59.56160859,"DEC_dt_1",2022-04-21,"Raw",0,2,5,0.665551424026489,3,"NA"
"1943",42.93043544,-73.20931005,3736.471393,59.56160859,"DEC_dt_1",2021-04-14,"Raw",0,2,5,0.665551424026489,3,"NA"
"1943",42.93043544,-73.20931005,3736.471393,59.56160859,"DEC_dt_1",2021-10-15,"Raw",0,2,5,0.665551424026489,3,"NA"
"1943",42.93043544,-73.20931005,3736.471393,59.56160859,"DEC_dt_1",2023-04-19,"Raw",0,2,5,0.665551424026489,3,"NA"
"1943",42.93043544,-73.20931005,3736.471393,59.56160859,"DEC_dt_1",2023-10-26,"Raw",0,2,5,0.665551424026489,3,"NA"
"1943",42.93043544,-73.20931005,3736.471393,59.56160859,"DEC_dt_1",2022-11-04,"Raw",0,2,5,0.665551424026489,3,"NA"
"1944",42.9442139,-73.2370942,3407.928486,12.6339486,"DEC_dt_1",2022-05-20,"Raw",13,1,6,1.12660872936249,5,"NA"
"1944",42.9442139,-73.2370942,3407.928486,12.6339486,"DEC_dt_1",2021-11-22,"Raw",19,1,6,1.12660872936249,5,"NA"
"1944",42.9442139,-73.2370942,3407.928486,12.6339486,"DEC_dt_1",2022-10-11,"Raw",21,1,6,1.12660872936249,5,"NA"
"1944",42.9442139,-73.2370942,3407.928486,12.6339486,"DEC_dt_1",2021-06-28,"Raw",12,1,6,1.12660872936249,5,"NA"
"1944",42.9442139,-73.2370942,3407.928486,12.6339486,"DEC_dt_1",2023-03-13,"influent",24,1,6,1.12660872936249,5,"NA"
"1944",42.9442139,-73.2370942,3407.928486,12.6339486,"DEC_dt_1",2022-11-08,"Raw",0,1,6,1.12660872936249,5,"NA"
"1945",42.93265642,-73.17656077,6307.012826,70.45379183,"DEC_dt_1",2022-11-01,"Raw",2.7,3,6,1.80361664295197,3,"NA"
"1945",42.93265642,-73.17656077,6307.012826,70.45379183,"DEC_dt_1",2021-10-21,"Raw",4,3,6,1.80361664295197,3,"NA"
"1945",42.93265642,-73.17656077,6307.012826,70.45379183,"DEC_dt_1",2021-05-13,"Raw",2.5,3,6,1.80361664295197,3,"NA"
"1945",42.93265642,-73.17656077,6307.012826,70.45379183,"DEC_dt_1",2022-04-21,"Raw",3.1,3,6,1.80361664295197,3,"NA"
"1945",42.93265642,-73.17656077,6307.012826,70.45379183,"DEC_dt_1",2023-04-19,"Raw",3.8,3,6,1.80361664295197,3,"NA"
"1946",42.93740953,-73.23645917,2719.861834,17.29490085,"DEC_dt_1",2021-10-08,"Raw",0,1,5,4.74919557571411,4,"Towards"
"1946",42.93740953,-73.23645917,2719.861834,17.29490085,"DEC_dt_1",2022-10-21,"Raw",0,1,5,4.74919557571411,4,"Towards"
"1946",42.93740953,-73.23645917,2719.861834,17.29490085,"DEC_dt_1",2022-04-13,"Raw",0,1,5,4.74919557571411,4,"Towards"
"1946",42.93740953,-73.23645917,2719.861834,17.29490085,"DEC_dt_1",2023-05-09,"Raw",1.9,1,5,4.74919557571411,4,"Towards"
"1946",42.93740953,-73.23645917,2719.861834,17.29490085,"DEC_dt_1",2023-06-09,"Raw",0,1,5,4.74919557571411,4,"Towards"
"1946",42.93740953,-73.23645917,2719.861834,17.29490085,"DEC_dt_1",2021-04-14,"Raw",0,1,5,4.74919557571411,4,"Towards"
"1947",42.93395341,-73.20313396,4365.13515,58.40755929,"DEC_dt_1",2023-10-13,"Raw",0,2,5,3.41299390792847,3,"NA"
"1947",42.93395341,-73.20313396,4365.13515,58.40755929,"DEC_dt_1",2022-11-04,"Raw",0,2,5,3.41299390792847,3,"NA"
"1947",42.93395341,-73.20313396,4365.13515,58.40755929,"DEC_dt_1",2022-04-21,"Raw",0,2,5,3.41299390792847,3,"NA"
"1947",42.93395341,-73.20313396,4365.13515,58.40755929,"DEC_dt_1",2021-06-25,"Raw",0,2,5,3.41299390792847,3,"NA"
"1947",42.93395341,-73.20313396,4365.13515,58.40755929,"DEC_dt_1",2021-11-22,"Raw",0,2,5,3.41299390792847,3,"NA"
"1947",42.93395341,-73.20313396,4365.13515,58.40755929,"DEC_dt_1",2023-04-17,"Raw",0,2,5,3.41299390792847,3,"NA"
"1948",42.90229904,-73.27263776,2328.255297,237.6485765,"DEC_dt_1",2021-12-06,"Raw",0,6,3,8.32398796081543,-3,"NA"
"1948",42.90229904,-73.27263776,2328.255297,237.6485765,"DEC_dt_1",2023-11-07,"Raw",0,6,3,8.32398796081543,-3,"NA"
"1948",42.90229904,-73.27263776,2328.255297,237.6485765,"DEC_dt_1",2023-04-05,"Raw",0,6,3,8.32398796081543,-3,"NA"
"1948",42.90229904,-73.27263776,2328.255297,237.6485765,"DEC_dt_1",2022-11-22,"Raw",0,6,3,8.32398796081543,-3,"NA"
"1948",42.90229904,-73.27263776,2328.255297,237.6485765,"DEC_dt_1",2022-05-20,"Raw",0,6,3,8.32398796081543,-3,"NA"
"1949",42.93628466,-73.19263867,5244.045264,61.01117829,"DEC_dt_1",2022-05-12,"Raw",0,2,7,9.0744104385376,5,"NA"
"1949",42.93628466,-73.19263867,5244.045264,61.01117829,"DEC_dt_1",2023-05-17,"Raw",0,2,7,9.0744104385376,5,"NA"
"1949",42.93628466,-73.19263867,5244.045264,61.01117829,"DEC_dt_1",2021-12-06,"Raw",0,2,7,9.0744104385376,5,"NA"
"1949",42.93628466,-73.19263867,5244.045264,61.01117829,"DEC_dt_1",2022-11-22,"Raw",0,2,7,9.0744104385376,5,"NA"
"1949",42.93628466,-73.19263867,5244.045264,61.01117829,"DEC_dt_1",2023-10-12,"Raw",0,2,7,9.0744104385376,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2017-02-23,"POET Influent",44,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2020-03-12,"POET Influent",28,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2018-12-20,"POET Influent",37,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2016-05-11,"Raw",9.49,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2018-05-31,"POET Influent",38,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2016-10-27,"Raw",52.2,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2017-03-24,"POET Influent",34,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2016-09-27,"Raw",49.2,3,8,2.76681280136108,5,"NA"
"195",42.92530931,-73.20865001,3563.629046,68.66329229,"DEC_dt_1",2017-01-11,"POET Influent",48,3,8,2.76681280136108,5,"NA"
"1950",42.93372834,-73.19391765,5027.326811,63.40046741,"DEC_dt_1",2023-10-11,"Raw",0,2,7,8.81061363220215,5,"NA"
"1950",42.93372834,-73.19391765,5027.326811,63.40046741,"DEC_dt_1",2022-11-22,"Raw",0,2,7,8.81061363220215,5,"NA"
"1950",42.93372834,-73.19391765,5027.326811,63.40046741,"DEC_dt_1",2023-05-17,"Raw",0,2,7,8.81061363220215,5,"NA"
"1950",42.93372834,-73.19391765,5027.326811,63.40046741,"DEC_dt_1",2021-12-06,"Raw",0,2,7,8.81061363220215,5,"NA"
"1950",42.93372834,-73.19391765,5027.326811,63.40046741,"DEC_dt_1",2022-05-12,"Raw",0,2,7,8.81061363220215,5,"NA"
"1952",42.93747438,-73.23795453,2679.273073,14.71692099,"DEC_dt_1",2022-02-11,"Raw",0,1,5,4.97739267349243,4,"Towards"
"1952",42.93747438,-73.23795453,2679.273073,14.71692099,"DEC_dt_1",2022-12-01,"Raw",0,1,5,4.97739267349243,4,"Towards"
"1952",42.93747438,-73.23795453,2679.273073,14.71692099,"DEC_dt_1",2023-04-11,"Raw",0,1,5,4.97739267349243,4,"Towards"
"1955",42.921673,-73.215009,2950.475884,72.73157487,"DEC_dt_1",2022-11-22,"Raw",0,3,7,1.73308598995209,4,"Towards"
"1955",42.921673,-73.215009,2950.475884,72.73157487,"DEC_dt_1",2022-04-05,"Raw",0,3,7,1.73308598995209,4,"Towards"
"1955",42.921673,-73.215009,2950.475884,72.73157487,"DEC_dt_1",2023-04-20,"Raw",0,3,7,1.73308598995209,4,"Towards"
"1956",42.93692357,-73.23981212,2569.433166,11.76447564,"DEC_dt_1",2023-04-11,"Raw",0,1,4,5.79625272750854,3,"NA"
"1956",42.93692357,-73.23981212,2569.433166,11.76447564,"DEC_dt_1",2022-11-22,"Raw",0,1,4,5.79625272750854,3,"NA"
"1956",42.93692357,-73.23981212,2569.433166,11.76447564,"DEC_dt_1",2023-10-18,"Raw",0,1,4,5.79625272750854,3,"NA"
"1956",42.93692357,-73.23981212,2569.433166,11.76447564,"DEC_dt_1",2022-02-11,"Raw",0,1,4,5.79625272750854,3,"NA"
"196",42.92626835,-73.20981748,3509.872094,66.28929557,"DEC_dt_1",2016-09-27,"Raw",0,2,8,3.88731074333191,6,"NA"
"196",42.92626835,-73.20981748,3509.872094,66.28929557,"DEC_dt_1",2019-04-15,"Raw",0,2,8,3.88731074333191,6,"NA"
"196",42.92626835,-73.20981748,3509.872094,66.28929557,"DEC_dt_1",2019-11-14,"Raw",0,2,8,3.88731074333191,6,"NA"
"196",42.92626835,-73.20981748,3509.872094,66.28929557,"DEC_dt_1",2018-05-01,"Raw",0,2,8,3.88731074333191,6,"NA"
